log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
9,0,382,509,536,569,602,626,659,700,757,839,1003,1253,1974,2408,11599,99090,101187,37857.509414
10,0,423,518,552,593,626,659,708,757,815,897,1105,1384,2408,3129,13828,45875,102236,35865.311563
11,0,505,569,610,675,741,815,888,987,1138,1515,4079,6717,7766,8159,57409,103284,115867,18621.226258
12,0,602,708,815,913,962,1011,1073,1204,1417,1581,2072,2998,5865,10158,58458,102236,110624,20838.64409
13,0,626,806,962,1044,1105,1187,1253,1400,1581,1843,2506,3457,9502,13959,67633,100139,109576,17591.460569
14,0,716,1073,1236,1286,1368,1482,1564,1695,1875,2179,2932,4489,12910,18219,61603,79167,104333,14313.181136
15,0,839,1318,1646,1728,1810,1941,2146,2244,2408,2768,4489,7438,18219,26869,58458,73924,109576,10627.840341
16,0,978,1581,2408,2539,2670,2834,3096,3457,3653,4145,7766,11730,27918,40108,62128,74973,123207,7056.85641
