log2_bs,clat,freq
10,60555264,113
10,61079552,104
10,61603840,86
10,62128128,126
10,62652416,122
10,63176704,142
10,63700992,133
10,64225280,139
10,64749568,88
10,65273856,117
10,65798144,118
10,66322432,77
10,66846720,121
10,67633152,219
10,68681728,259
10,69730304,228
10,70778880,171
10,71827456,186
10,72876032,138
10,73924608,181
10,74973184,171
10,76021760,149
10,77070336,178
10,78118912,164
10,79167488,139
10,80216064,188
10,81264640,107
10,82313216,144
10,83361792,82
10,84410368,93
10,85458944,140
10,86507520,135
10,87556096,107
10,88604672,113
10,89653248,118
10,90701824,84
10,91750400,124
10,92798976,71
10,93847552,111
10,94896128,93
10,95944704,98
10,96993280,71
10,98041856,63
10,99090432,89
10,100139008,65
10,101187584,65
10,102236160,62
10,103284736,84
10,104333312,73
10,105381888,55
10,106430464,38
10,107479040,26
10,108527616,68
10,109576192,51
10,110624768,39
10,111673344,48
10,112721920,50
10,113770496,38
10,114819072,45
10,115867648,37
10,116916224,41
10,117964800,44
10,119013376,30
10,120061952,46
10,121110528,34
10,122159104,43
10,123207680,21
10,124256256,34
10,125304832,19
10,126353408,24
10,127401984,23
10,128450560,29
10,129499136,16
10,130547712,25
10,131596288,8
10,132644864,31
10,133693440,23
10,135266304,29
10,137363456,26
10,139460608,28
10,141557760,23
10,143654912,19
10,145752064,18
10,147849216,27
10,149946368,31
10,152043520,17
10,154140672,12
10,156237824,6
10,158334976,5
10,160432128,18
10,162529280,8
10,164626432,3
10,166723584,3
10,168820736,5
10,170917888,9
10,173015040,6
10,175112192,6
10,177209344,6
10,181403648,1
10,183500800,3
10,185597952,11
10,187695104,1
10,191889408,7
10,193986560,4
10,196083712,1
10,200278016,2
10,202375168,5
10,204472320,2
10,206569472,1
10,208666624,2
10,217055232,4
10,219152384,1
10,223346688,6
10,225443840,3
10,227540992,4
10,233832448,1
10,235929600,1
10,238026752,1
10,240123904,4
10,242221056,1
10,244318208,8
10,270532608,11
10,295698432,3
10,304087040,3
10,312475648,9
10,325058560,3
10,329252864,6
10,337641472,1
10,358612992,2
10,362807296,8
10,367001600,1
10,375390208,7
10,379584512,3
10,400556032,5
10,404750336,1
10,408944640,6
10,413138944,1
10,429916160,5
10,434110464,6
10,438304768,1
10,442499072,7
10,446693376,7
10,450887680,5
10,463470592,2
10,467664896,12
10,476053504,3
10,480247808,2
10,484442112,5
10,488636416,3
10,492830720,8
10,501219328,6
10,505413632,1
10,509607936,1
10,513802240,3
10,517996544,5
10,526385152,5
10,530579456,4
10,541065216,13
10,557842432,11
10,566231040,1
10,574619648,2
10,583008256,1
10,591396864,1
10,700448768,8
10,717225984,1
10,734003200,3
10,742391808,2
10,750780416,2
11,9633792,1
11,9764864,1
11,9895936,1
11,10682368,1
11,10813440,2
11,10944512,1
11,11075584,1
11,11206656,2
11,11337728,1
11,11468800,2
11,11730944,6
11,11862016,4
11,11993088,1
11,12124160,1
11,12517376,1
11,12648448,1
11,12779520,7
11,12910592,1
11,13172736,4
11,13303808,2
11,13434880,4
11,13565952,3
11,13697024,3
11,13959168,2
11,14090240,5
11,14221312,4
11,14352384,1
11,14483456,2
11,14614528,5
11,14745600,5
11,14876672,3
11,15007744,4
11,15138816,3
11,15269888,2
11,15400960,4
11,15532032,2
11,15663104,5
11,15794176,4
11,15925248,3
11,16056320,6
11,16187392,4
11,16318464,4
11,16449536,8
11,16580608,8
11,16711680,7
11,16908288,7
11,17170432,11
11,17432576,12
11,17694720,6
11,17956864,9
11,18219008,11
11,18481152,11
11,18743296,17
11,19005440,21
11,19267584,10
11,19529728,12
11,19791872,14
