log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
9,0,309,350,374,411,440,473,552,2473,5865,8847,13172,18481,33816,41680,58458,64225,77070,6708.118192
10,0,301,342,366,399,423,452,485,626,4816,8224,12648,18219,36962,46923,66846,74973,100139,7137.726546
11,0,313,358,382,419,444,468,501,577,4227,8093,12648,18481,34865,43778,67633,78118,96993,7362.507077
12,0,313,354,378,415,440,464,497,561,3883,7962,12779,18481,35389,43778,59506,66322,83361,7462.99627
13,0,464,2244,3031,4423,5603,6782,7897,8978,9895,11993,16187,20316,32374,38535,54263,58982,69730,3538.658849
14,0,493,2408,3162,4423,5668,6782,7897,8978,10027,12124,16908,21626,36438,45875,64749,70778,84410,3438.237058
15,0,552,2637,3358,4620,5865,6979,8093,9240,10158,12517,17170,22151,37486,46399,63700,68681,84410,3339.672917
16,0,864,2998,3719,5013,6193,7372,8454,9502,10551,13041,17694,23461,40632,50593,68681,76021,93847,3163.747753
