log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
9,0,1400,1482,1531,1597,1630,1679,1712,1744,1794,1859,1990,2506,4423,5472,6782,7045,11862,15512.516249
10,0,1286,1400,1449,1515,1564,1597,1646,1679,1728,1794,1941,2441,3719,5079,6455,6782,7569,16205.159828
11,0,1105,1204,1253,1318,1368,1417,1449,1482,1531,1581,1712,2146,3096,4079,6651,6979,8093,18409.419686
12,0,708,741,757,782,798,815,831,847,864,888,921,954,1011,1044,1318,1777,3751,33425.219159
13,0,741,782,806,839,856,880,897,913,937,962,1003,1036,1138,1269,2670,3850,11075,30846.271791
14,0,823,856,880,913,929,954,978,995,1019,1044,1089,1122,1220,1286,2539,3358,8978,28441.018633
15,0,921,970,995,1036,1056,1089,1105,1138,1155,1187,1236,1286,1400,1499,2736,3391,7241,24996.600113
16,0,1028,1089,1122,1155,1187,1220,1253,1286,1335,1384,1499,1613,2007,2310,3162,4046,10551,21673.977534
