 4194304	34.120902	13434880	29491200	41156608	50069504	56885248	64225280	74973184	98041856	229638144	725614592	3472883712	6610223104	9730785280	10133438464	10804527104	10938744832	10938744832
 8388608	14.054327	16056320	23724032	28966912	49020928	79167488	189792256	320864256	1518338048	2667577344	4462739456	6274678784	9596567552	14025752576	14294188032	15233712128	15233712128	15233712128
16777216	8.251547	39059456	64749568	110624768	278921216	767557632	1954545664	3170893824	4076863488	5737807872	7079985152	9462349824	10401873920	13354663936	13623099392	14696841216	14696841216	14696841216
     128	3319.252424	493568	1368064	2670592	4292608	5668864	6979584	8159232	9371648	10682368	13172736	17694720	22151168	34865152	41156608	70778880	198180864	221249536
     256	4473.454715	354304	477184	602112	905216	1368064	2146304	3457024	5341184	7700480	10551296	16908288	25034752	51118080	64749568	95944704	112721920	152043520
     512	4834.021168	346112	448512	552960	790528	1122304	1613824	2408448	3719168	5996544	9502720	16908288	26083328	53215232	64749568	93847552	110624768	139460608
    1024	4875.191526	342016	436224	528384	733184	1019904	1449984	2146304	3260416	5275648	8978432	17170432	27394048	57933824	71827456	106430464	112721920	141557760
    2048	4780.721045	354304	452608	544768	757760	1056768	1515520	2244608	3457024	5537792	9371648	17694720	27656192	55312384	68681728	96993280	112721920	141557760
    4096	4666.977705	354304	452608	544768	757760	1056768	1499136	2211840	3424256	5472256	9371648	17956864	28442624	60555264	78118912	120061952	135266304	170917888
    8192	3306.04295	489472	1286144	2605056	4358144	5799936	7110656	8355840	9502720	10944512	13434880	17694720	22413312	35389440	42205184	60030976	65273856	78118912
   16384	3238.425155	518144	1253376	2572288	4358144	5799936	7176192	8454144	9633792	11075584	13565952	18219008	23199744	37486592	44826624	61603840	68681728	87556096
   32768	3044.672281	643072	1581056	2899968	4751360	6193152	7503872	8847360	10158080	11730944	14352384	19267584	24510464	40632320	50593792	77070336	110624768	196083712
   65536	1885.80946	643072	921600	1384448	2965504	4882432	6848512	8978432	11468800	15269888	22151168	38010880	62128128	139460608	181403648	238026752	250609664	312475648
  131072	937.608031	757760	954368	1138688	1581056	2277376	3489792	5668864	8978432	14090240	29229056	84410368	175112192	480247808	591396864	700448768	725614592	759169024
  262144	457.245993	1011712	1253376	1499136	1974272	2670592	3784704	5668864	9240576	17694720	46923776	152043520	421527552	1069547520	1266679808	1518338048	1551892480	1568669696
  524288	229.67218	1417216	1761280	2179072	3129344	4554752	6914048	10420224	14745600	22937600	54263808	206569472	692060160	2634022912	3070230528	3405774848	3439329280	3506438144
 1048576	112.623274	2244608	2768896	3325952	4423680	5799936	7700480	10158080	15663104	29491200	113770496	591396864	1837105152	5066719232	5469372416	6073352192	6073352192	6140461056
 2097152	54.558368	3883008	5013504	6324224	9895936	14221312	20840448	26607616	35389440	56885248	212860928	1652555776	3305111552	9193914368	9596567552	10133438464	10267656192	10267656192
 4194304	22.245296	6651904	8028160	9371648	12910592	19267584	31064064	43778048	73924608	497025024	1719664640	5670699008	8657043456	14965276672	16173236224	16978542592	16978542592	16978542592
 8388608	13.831823	13434880	22675456	27656192	42205184	64225280	110624768	387973120	2038431744	2868903936	4143972352	6543114240	9596567552	14562623488	14965276672	16307453952	16307453952	16307453952
16777216	6.780926	30277632	42205184	69730304	214958080	1518338048	3137339392	3841982464	5469372416	6543114240	8556380160	9999220736	12683575296	14965276672	15099494400	15367929856	15367929856	15367929856
     128	3320.952698	493568	1368064	2637824	4292608	5668864	6979584	8159232	9371648	10682368	13041664	17694720	22151168	34865152	41680896	70778880	181403648	221249536
     256	4472.75753	354304	477184	602112	905216	1368064	2146304	3457024	5341184	7700480	10551296	16908288	24772608	51118080	64225280	98041856	116916224	152043520
     512	4846.55362	342016	444416	552960	790528	1122304	1613824	2441216	3751936	5931008	9502720	16908288	26083328	52690944	65273856	94896128	110624768	132644864
    1024	4844.548027	342016	436224	522240	724992	1011712	1433600	2113536	3260416	5275648	9109504	17170432	27656192	58458112	73924608	104333312	111673344	139460608
    2048	4775.264806	350208	452608	544768	765952	1073152	1531904	2244608	3457024	5537792	9371648	17694720	27656192	56360960	69730304	100139008	112721920	139460608
    4096	4626.582278	358400	456704	552960	757760	1056768	1515520	2211840	3424256	5537792	9371648	17956864	28704768	60555264	78118912	120061952	137363456	173015040
    8192	3305.656357	497664	1269760	2605056	4358144	5799936	7110656	8355840	9502720	10944512	13434880	17694720	22413312	35389440	42729472	59506688	65273856	77070336
   16384	3244.36228	522240	1269760	2572288	4358144	5799936	7176192	8454144	9633792	11075584	13565952	18219008	23199744	37486592	44826624	62128128	68681728	87556096
   32768	3043.178411	651264	1630208	2965504	4816896	6258688	7569408	8847360	10158080	11730944	14221312	19005440	24248320	40632320	50069504	77070336	104333312	191889408
   65536	1887.060235	634880	937984	1417216	3031040	4947968	6914048	8978432	11468800	15269888	21889024	38010880	62128128	139460608	179306496	238026752	252706816	312475648
  131072	943.223748	757760	962560	1171456	1646592	2408448	3915776	6193152	9371648	14221312	28180480	83361792	173015040	476053504	591396864	708837376	734003200	767557632
  262144	472.870788	995328	1220608	1482752	2023424	2768896	3948544	5996544	9633792	17170432	42205184	149946368	408944640	1052770304	1233125376	1535115264	1568669696	1585446912
  524288	223.253203	1400832	1712128	2039808	2703360	3555328	4816896	6979584	11599872	22413312	63176704	233832448	700448768	2600468480	3070230528	3405774848	3472883712	3539992576
 1048576	118.320861	2342912	2965504	3653632	5341184	7700480	11337728	16187392	22151168	34865152	89653248	463470592	1753219072	5133828096	5469372416	6006243328	6140461056	6274678784
 2097152	53.536235	3555328	4554752	5537792	7241728	9633792	12517376	16908288	25821184	50593792	233832448	1786773504	3607101440	8925478912	9462349824	9865003008	9865003008	9865003008
 4194304	23.089022	6848512	8847360	11599872	16056320	24772608	34340864	46923776	85458944	484442112	1518338048	4932501504	8489271296	15233712128	16575889408	17112760320	17112760320	17112760320
 8388608	13.689168	13041664	21364736	30801920	44826624	66846720	135266304	375390208	2021654528	2969567232	4177526784	6811549696	9730785280	14562623488	15099494400	15233712128	15233712128	15233712128
16777216	6.163232	22937600	42729472	73924608	295698432	2122317824	3305111552	4798283776	6140461056	7616856064	9059696640	10670309376	12146704384	14025752576	14294188032	14294188032	14294188032	14294188032
     128	3328.625204	497664	1351680	2637824	4292608	5668864	6979584	8159232	9371648	10682368	13041664	17694720	22151168	34865152	41156608	70778880	129499136	221249536
     256	4474.906816	354304	468992	593920	897024	1368064	2146304	3457024	5275648	7700480	10551296	16711680	24510464	52166656	64749568	105381888	117964800	152043520
     512	4828.712179	346112	448512	552960	782336	1105920	1613824	2441216	3817472	6062080	9633792	17170432	26083328	52690944	64749568	92798976	106430464	139460608
    1024	4882.670398	346112	436224	528384	724992	1011712	1433600	2113536	3227648	5210112	8847360	17170432	27656192	56885248	71827456	110624768	129499136	158334976
    2048	4742.806772	350208	444416	536576	749568	1044480	1499136	2211840	3391488	5537792	9502720	17694720	27918336	57409536	70778880	103284736	119013376	154140672
    4096	4689.699957	358400	452608	552960	765952	1073152	1531904	2277376	3457024	5603328	9371648	17694720	27918336	60030976	76021760	110624768	124256256	143654912
    8192	3299.28393	497664	1318912	2605056	4423680	5799936	7110656	8355840	9633792	10944512	13434880	17694720	22413312	35389440	42205184	58982400	64749568	76021760
   16384	3251.857281	518144	1236992	2539520	4358144	5799936	7176192	8454144	9633792	11075584	13565952	18219008	23199744	37486592	44826624	62128128	67633152	86507520
   32768	3056.823102	602112	1515520	2867200	4685824	6193152	7503872	8716288	10027008	11599872	14221312	19005440	24510464	41156608	51118080	82313216	122159104	187695104
   65536	1871.883518	643072	815104	995328	1499136	2441216	4079616	6127616	8585216	11599872	18219008	41156608	77070336	189792256	210763776	299892736	362807296	549453824
  131072	967.130383	905216	1286144	1712128	3096576	5144576	7241728	9371648	11730944	16908288	34865152	98041856	177209344	333447168	379584512	505413632	583008256	616562688
  262144	491.357861	1269760	1875968	2539520	4423680	6848512	9109504	11599872	15269888	26345472	79167488	223346688	346030080	608174080	683671552	784334848	817889280	901775360
  524288	239.8912	1679360	2146304	2539520	3260416	4079616	5210112	6848512	10551296	23199744	114819072	421527552	960495616	1602224128	1803550720	2139095040	2164260864	2231369728
 1048576	123.928242	2801664	3555328	4227072	5537792	6979584	8716288	11337728	16449536	36438016	147849216	851443712	1870659584	3640655872	4278190080	5066719232	5133828096	5133828096
 2097152	64.639399	6193152	13172736	20316160	26345472	30015488	34340864	38535168	45875200	68681728	246415360	1988100096	3405774848	5402263552	5737807872	6274678784	6610223104	6610223104
 4194304	33.479309	9502720	12910592	16318464	21889024	28442624	39059456	49545216	70778880	235929600	767557632	3607101440	6811549696	9730785280	10133438464	10670309376	10804527104	10804527104
 8388608	16.983802	22151168	31850496	44826624	62128128	86507520	156237824	304087040	792723456	2365587456	3741319168	5268045824	8086618112	13354663936	14294188032	15367929856	15367929856	15367929856
16777216	7.159158	44826624	65798144	125304832	358612992	868220928	2835349504	3741319168	4932501504	6207569920	7885291520	10536091648	12280922112	13488881664	13488881664	13757317120	13757317120	13757317120
     128	3328.757996	489472	1400832	2670592	4358144	5734400	6979584	8224768	9371648	10682368	13041664	17432576	22151168	34340864	41156608	69730304	135266304	221249536
     256	4465.705053	354304	468992	593920	888832	1351680	2146304	3424256	5275648	7700480	10682368	16908288	24772608	52166656	65798144	103284736	116916224	152043520
     512	4835.674812	346112	448512	552960	782336	1105920	1613824	2441216	3784704	5996544	9633792	17170432	25821184	52690944	64749568	94896128	106430464	129499136
    1024	4866.298048	342016	436224	528384	733184	1011712	1433600	2113536	3227648	5275648	8978432	17170432	27656192	56885248	71827456	108527616	127401984	164626432
    2048	4772.739388	350208	448512	544768	757760	1056768	1499136	2211840	3391488	5472256	9240576	17694720	27918336	56885248	69730304	103284736	116916224	160432128
    4096	4665.844883	358400	452608	544768	757760	1056768	1515520	2244608	3457024	5603328	9502720	17956864	28180480	60555264	77070336	111673344	122159104	139460608
    8192	3299.636945	493568	1318912	2605056	4423680	5799936	7110656	8355840	9633792	10944512	13434880	17694720	22675456	35389440	42205184	58458112	64225280	76021760
   16384	3245.047445	522240	1236992	2473984	4358144	5799936	7110656	8355840	9633792	11075584	13565952	18219008	23461888	38010880	45875200	62128128	68681728	86507520
   32768	3044.646424	602112	1499136	2801664	4685824	6127616	7438336	8716288	10027008	11730944	14352384	19267584	24772608	41680896	51118080	86507520	143654912	198180864
   65536	1879.665701	610304	782336	937984	1335296	2007040	3129344	4947968	7503872	11075584	18481152	43253760	79167488	193986560	214958080	304087040	367001600	583008256
  131072	956.480106	806912	1003520	1171456	1499136	1941504	2637824	4112384	7045120	13828096	39059456	111673344	187695104	350224384	404750336	557842432	599785472	624951296
  262144	492.625075	1187840	1548288	1892352	2637824	3719168	5603328	8585216	13434880	26869760	84410368	227540992	354418688	616562688	692060160	775946240	817889280	918552576
  524288	246.407047	1728512	2179072	2605056	3358720	4145152	5406720	7372800	11337728	26083328	115867648	417333248	901775360	1535115264	1753219072	2055208960	2164260864	2231369728
 1048576	121.174142	2801664	3555328	4227072	5668864	7045120	8847360	11337728	16580608	38010880	152043520	868220928	1920991232	3774873600	4177526784	5133828096	5200936960	5200936960
 2097152	64.136635	4554752	6062080	7503872	9895936	12517376	16056320	20578304	29753344	66846720	254803968	2055208960	3573547008	5469372416	5804916736	6610223104	6744440832	6744440832
 4194304	29.865431	8585216	12255232	15400960	20316160	26869760	33816576	47972352	71827456	229638144	1149239296	4043309056	7214202880	10133438464	10536091648	11072962560	11072962560	11072962560
 8388608	17.225634	20054016	33161216	47448064	68681728	96993280	198180864	308281344	683671552	2071986176	3640655872	5335154688	7482638336	13086228480	14294188032	15367929856	15367929856	15367929856
16777216	8.666916	53215232	71827456	100139008	217055232	566231040	1451229184	2801795072	4009754624	5536481280	7012876288	9059696640	10133438464	13086228480	13220446208	13488881664	13488881664	13488881664
     128	3321.074022	477184	1351680	2605056	4292608	5668864	6914048	8159232	9371648	10682368	13172736	17694720	22151168	34865152	41156608	70778880	179306496	221249536
     256	4464.037046	354304	473088	593920	888832	1335296	2113536	3424256	5341184	7766016	10682368	16908288	24772608	51642368	65798144	96993280	114819072	147849216
     512	4831.797465	346112	448512	552960	790528	1122304	1630208	2441216	3784704	5996544	9502720	16908288	26083328	52690944	65273856	93847552	106430464	135266304
    1024	4839.3684	346112	440320	528384	733184	1019904	1449984	2146304	3293184	5341184	9109504	17432576	27394048	58458112	72876032	103284736	112721920	147849216
    2048	4773.920576	350208	448512	544768	757760	1056768	1515520	2211840	3391488	5472256	9371648	17694720	27918336	57409536	70778880	99090432	110624768	158334976
    4096	4643.739799	358400	452608	544768	757760	1056768	1499136	2211840	3424256	5537792	9502720	17956864	28442624	60555264	78118912	120061952	132644864	166723584
    8192	3305.756234	493568	1269760	2572288	4358144	5799936	7110656	8355840	9502720	10944512	13434880	17694720	22413312	35913728	42729472	58982400	65273856	77070336
   16384	3237.427563	536576	1286144	2605056	4423680	5865472	7176192	8454144	9633792	11075584	13565952	18219008	23199744	37486592	45350912	61603840	68681728	86507520
   32768	3045.01415	651264	1581056	2932736	4751360	6193152	7569408	8847360	10158080	11730944	14221312	19005440	24510464	40632320	50593792	77070336	104333312	183500800
   65536	1885.720947	651264	987136	1581056	3457024	5472256	7372800	9371648	11599872	15269888	21626880	36962304	61079552	139460608	181403648	238026752	248512512	312475648
  131072	934.806483	741376	921600	1089536	1433600	1941504	2736128	4227072	7241728	12779520	29491200	88604672	181403648	488636416	591396864	700448768	734003200	759169024
  262144	466.133209	995328	1220608	1466368	1957888	2670592	3719168	5603328	8978432	15925248	41680896	152043520	421527552	1052770304	1233125376	1518338048	1535115264	1568669696
  524288	227.065584	1400832	1744896	2113536	2801664	3784704	5341184	8224768	13172736	23724032	62652416	217055232	708837376	2600468480	3070230528	3439329280	3472883712	3539992576
 1048576	117.349785	2211840	2703360	3293184	4423680	5799936	8224768	11730944	17432576	35389440	98041856	526385152	1719664640	5133828096	5469372416	6006243328	6073352192	6140461056
 2097152	51.283707	3653632	4554752	5406720	7831552	10420224	13697024	17956864	25296896	56885248	295698432	1954545664	3942645760	9059696640	9596567552	9865003008	9999220736	9999220736
 4194304	22.808784	6914048	8454144	10420224	15794176	21364736	30277632	44302336	76021760	497025024	1484783616	5268045824	8422162432	15099494400	16710107136	17112760320	17112760320	17112760320
 8388608	14.952978	14614528	23724032	31064064	56360960	92798976	170917888	362807296	1115684864	2667577344	3774873600	6073352192	9059696640	14562623488	15099494400	16039018496	16039018496	16039018496
16777216	7.547053	25296896	46923776	70778880	166723584	734003200	2466250752	3539992576	4932501504	6006243328	7549747200	9328132096	12280922112	13488881664	13488881664	13623099392	13623099392	13623099392
     128	3324.43867	477184	1351680	2605056	4292608	5668864	6979584	8159232	9371648	10682368	13172736	17694720	22151168	35389440	41156608	70778880	162529280	221249536
     256	4475.8129	354304	468992	593920	897024	1351680	2146304	3424256	5275648	7634944	10551296	16908288	24772608	52166656	65798144	103284736	114819072	145752064
     512	4835.808471	346112	448512	552960	782336	1105920	1597440	2408448	3784704	6062080	9633792	16908288	25821184	53215232	65273856	94896128	105381888	127401984
    1024	4883.060218	342016	436224	528384	733184	1003520	1433600	2088960	3227648	5210112	8978432	17432576	27656192	57409536	70778880	106430464	125304832	154140672
    2048	4774.039903	354304	448512	544768	749568	1044480	1499136	2211840	3424256	5537792	9371648	17694720	27656192	56885248	69730304	102236160	115867648	156237824
    4096	4700.979739	354304	452608	552960	774144	1073152	1531904	2244608	3457024	5603328	9371648	17694720	27918336	59506688	76021760	109576192	119013376	141557760
    8192	3297.565194	497664	1302528	2572288	4358144	5734400	7110656	8355840	9633792	10944512	13434880	17694720	22675456	35389440	42205184	60030976	65273856	76021760
   16384	3240.202444	528384	1269760	2572288	4358144	5865472	7176192	8454144	9633792	11075584	13565952	18219008	23199744	38010880	45350912	62128128	68681728	87556096
   32768	3043.740222	602112	1515520	2801664	4620288	6127616	7438336	8716288	10027008	11730944	14352384	19267584	24510464	41680896	51642368	84410368	143654912	200278016
   65536	1887.223554	610304	774144	921600	1286144	1892352	2932736	4620288	7110656	10813440	18481152	43778048	80216064	193986560	214958080	299892736	371195904	557842432
  131072	967.39889	839680	1073152	1286144	1777664	2605056	4112384	6455296	9764864	16318464	37486592	105381888	183500800	333447168	387973120	505413632	583008256	616562688
  262144	491.19549	1449984	2310144	3784704	6914048	8978432	10813440	12648448	15400960	25034752	78118912	221249536	346030080	608174080	683671552	775946240	817889280	893386752
  524288	252.491474	1810432	2408448	2932736	3883008	5079040	7045120	10158080	15532032	29753344	105381888	387973120	884998144	1501560832	1669332992	2038431744	2122317824	2197815296
 1048576	125.362605	2834432	3522560	4292608	5668864	7176192	8978432	11468800	16711680	36438016	156237824	826277888	1853882368	3539992576	4211081216	4865392640	4999610368	5133828096
 2097152	61.101382	4816896	6127616	7569408	9764864	12124160	15007744	19529728	28442624	65798144	291504128	2122317824	3640655872	5469372416	5872025600	6610223104	7012876288	7012876288
 4194304	33.632928	10158080	13828096	17170432	23724032	33816576	44302336	56360960	85458944	231735296	767557632	3741319168	6811549696	9865003008	10133438464	10536091648	10804527104	10804527104
 8388608	16.308797	18219008	27918336	36962304	53739520	94896128	191889408	329252864	893386752	2399141888	3841982464	5536481280	8287944704	13623099392	13891534848	15367929856	15367929856	15367929856
16777216	6.788887	29491200	48496640	77070336	299892736	935329792	2634022912	3841982464	5603590144	7147094016	8925478912	10938744832	12280922112	13220446208	13220446208	14562623488	14562623488	14562623488
