log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
9,0,5472,7110,8159,9764,11206,12779,14483,16449,18743,21364,25296,28442,52690,130547,438304,476053,843055,1813.0549
10,0,5472,7045,8093,9895,11730,13828,16580,20054,23199,25821,29491,33423,55836,149946,541065,557842,692060,1609.651457
11,0,5210,7045,8355,10682,13303,17170,21102,23724,25559,27918,31064,33816,43778,57409,162529,337641,7281311,1304.974008
12,0,5734,7766,9371,11862,14614,17432,20054,22151,23986,26345,29753,32899,58458,103284,497025,566231,650117,1497.835642
13,0,5996,8355,10420,14614,19529,22937,24772,26083,28180,30277,33423,35913,52690,79167,139460,329252,341835,1327.935492
14,0,6258,8454,10027,12779,15663,18743,21889,24510,27131,30015,34865,40108,92798,341835,549453,683671,700448,1266.093849
15,0,7962,11468,13959,17432,20578,23724,26607,29753,33423,37486,44302,51118,114819,175112,476053,492830,509607,1058.909721
16,0,17170,20054,22151,25821,28442,30539,32899,35913,39059,43253,50069,57933,101187,115867,145752,149946,164626,890.683809
9,0,6193,8290,9895,12124,14090,15794,17170,19005,20840,22937,26345,29753,52166,141557,463470,480247,851443,1614.698667
10,0,5537,7372,8847,11337,14483,18219,21102,22937,25034,27131,30277,33816,63176,185597,549453,557842,683671,1427.900626
11,0,5537,7307,8585,11206,14221,18481,21889,24248,25821,28442,31850,35389,51642,60555,166723,320864,341835,1499.083975
12,0,5275,6979,8224,10158,11993,14090,16908,19529,22413,24772,28704,32112,58458,143654,549453,574619,666894,1614.016388
13,0,5537,7438,8847,11599,14876,18743,22675,25034,26869,29753,32899,35913,52166,71827,121110,333447,341835,1446.982816
14,0,6651,9240,10944,14090,17432,20578,23461,25821,28442,31326,36438,43253,101187,350224,566231,692060,708837,1186.517453
15,0,7503,10944,13041,16580,19791,22937,26083,29491,33161,38010,44302,52166,112721,189792,329252,396361,501219,1077.786288
16,0,17432,20316,22413,26083,28704,31064,33423,36438,40108,44302,51642,62128,103284,130547,183500,200278,267386,865.268065
