log2_bs,clat,freq
10,112721,34
10,113770,16
10,114819,19
10,115867,49
10,116916,41
10,117964,33
10,119013,49
10,120061,42
10,121110,30
10,122159,26
10,123207,13
10,124256,27
10,125304,17
10,126353,37
10,127401,39
10,128450,23
10,129499,18
10,130547,7
10,131596,9
10,132644,15
10,133693,19
10,135266,25
10,137363,2
10,139460,12
10,141557,33
10,143654,7
10,145752,19
10,147849,21
10,149946,12
10,152043,10
10,154140,9
10,156237,15
10,158334,14
10,160432,5
10,162529,10
10,164626,2
10,166723,13
10,168820,1
10,170917,8
10,173015,11
10,175112,4
10,177209,3
10,179306,3
10,181403,7
10,183500,3
10,185597,4
10,187695,10
10,189792,4
10,191889,9
10,193986,2
10,196083,2
10,198180,3
10,200278,7
10,202375,8
10,204472,7
10,206569,7
10,208666,2
10,217055,2
10,219152,1
10,221249,4
10,229638,1
10,233832,4
10,252706,1
10,254803,2
10,258998,1
10,261095,2
10,278921,6
10,283115,1
10,304087,1
10,329252,1
10,341835,1
10,346030,1
10,358612,2
10,362807,6
10,367001,3
10,371195,1
10,375390,10
10,400556,1
10,425721,1
10,446693,12
10,450887,3
10,467664,3
10,480247,9
10,497025,11
10,501219,1
10,505413,8
10,509607,6
10,517996,4
10,522190,8
10,526385,1
10,530579,1
10,534773,8
10,541065,4
10,549453,8
10,557842,1
10,566231,4
10,574619,2
10,700448,7
11,8224,1
11,8290,1
11,9371,1
11,11206,1
11,11862,1
11,12386,1
11,12517,1
11,12648,2
11,12779,2
11,12910,2
11,13172,5
11,13303,2
11,13434,1
11,13565,1
11,13697,1
11,14090,2
11,14221,6
11,14352,2
11,14483,2
11,14614,2
11,14745,11
11,14876,4
11,15007,5
11,15138,4
11,15269,1
11,15400,1
11,15532,2
11,15663,3
11,15794,8
11,16056,2
11,16187,1
11,16318,8
11,16449,3
11,16580,2
11,16711,4
11,16908,4
11,17170,16
11,17432,17
11,17694,7
11,17956,5
11,18219,14
11,18481,9
11,18743,17
11,19005,15
11,19267,6
11,19529,23
11,19791,19
11,20054,9
11,20316,24
11,20578,19
11,20840,27
11,21102,12
11,21364,18
11,21626,14
11,21889,13
11,22151,14
11,22413,33
11,22675,28
11,22937,22
11,23199,43
11,23461,34
11,23724,52
11,23986,41
11,24248,32
11,24510,24
11,24772,30
11,25034,29
11,25296,41
11,25559,31
11,25821,43
11,26083,50
11,26345,44
11,26607,39
11,26869,42
11,27131,42
11,27394,42
11,27656,37
11,27918,66
11,28180,41
11,28442,37
11,28704,57
11,28966,44
11,29229,48
11,29491,51
11,29753,50
11,30015,60
11,30277,45
11,30539,57
11,30801,58
11,31064,56
11,31326,68
11,31588,70
11,31850,36
11,32112,61
11,32374,56
11,32636,44
11,32899,55
11,33161,57
11,33423,64
11,33816,137
11,34340,139
11,34865,128
11,35389,146
11,35913,118
11,36438,138
11,36962,149
11,37486,155
11,38010,129
11,38535,137
11,39059,174
11,39583,130
11,40108,143
11,40632,138
11,41156,154
11,41680,115
11,42205,124
11,42729,136
11,43253,130
11,43778,168
11,44302,146
11,44826,161
11,45350,133
11,45875,88
11,46399,127
11,46923,113
11,47448,126
11,47972,160
11,48496,113
11,49020,114
11,49545,113
11,50069,146
11,50593,122
11,51118,117
11,51642,172
11,52166,104
11,52690,88
11,53215,113
11,53739,119
11,54263,132
11,54788,114
11,55312,126
11,55836,84
11,56360,148
11,56885,96
11,57409,73
11,57933,112
11,58458,132
11,58982,98
11,59506,134
11,60030,123
11,60555,77
11,61079,94
11,61603,68
11,62128,76
11,62652,75
11,63176,66
11,63700,119
11,64225,106
11,64749,84
11,65273,92
11,65798,62
11,66322,54
11,66846,79
11,67633,158
11,68681,182
11,69730,166
11,70778,125
11,71827,143
11,72876,128
11,73924,117
11,74973,117
11,76021,99
11,77070,113
11,78118,121
11,79167,83
11,80216,58
11,81264,90
11,82313,79
11,83361,108
11,84410,92
11,85458,52
11,86507,63
11,87556,61
11,88604,83
11,89653,101
11,90701,65
11,91750,62
11,92798,50
11,93847,70
11,94896,50
11,95944,42
11,96993,66
11,98041,63
11,99090,50
11,100139,18
11,101187,46
11,102236,28
11,103284,49
11,104333,29
11,105381,37
11,106430,26
11,107479,21
11,108527,45
11,109576,18
11,110624,41
11,111673,37
11,112721,26
11,113770,11
11,114819,33
11,115867,8
11,116916,20
11,117964,26
