log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
9,0,460,493,522,577,643,684,708,724,749,774,806,839,921,1003,2572,4554,7897,40461.384621
10,0,493,528,561,634,724,765,790,815,839,872,913,946,1073,1761,4554,4685,5931,36022.765908
11,0,569,626,684,831,888,929,954,987,1028,1073,1171,1384,2310,3063,5144,5865,10813,28215.426152
12,0,436,456,468,485,501,514,528,544,561,577,610,634,700,724,823,872,1384,52400.119996
13,0,456,477,489,501,514,528,544,561,577,602,634,667,741,782,872,929,1531,50662.677911
14,0,518,544,569,593,610,634,651,675,700,724,765,806,880,913,1155,1581,2146,42398.186727
15,0,618,659,684,700,716,733,749,774,798,831,872,913,1003,1044,2834,3031,3162,36426.352455
16,0,806,856,888,937,962,978,1003,1019,1044,1073,1122,1155,1253,1384,3391,3686,10289,27685.810473
