log2_bs,clat,freq
10,5210,3
10,5275,12
10,5341,3
10,5406,5
10,5472,6
10,5537,13
10,5603,4
10,5668,3
10,5734,5
10,5799,1
10,5865,3
10,5931,9
10,5996,6
10,6062,4
10,6258,2
10,6651,1
10,7176,1
10,7241,1
10,7438,6
10,7503,1
10,7569,1
10,7766,1
10,8847,3
10,9109,1
10,9371,1
10,9895,2
10,10682,1
10,10813,1
10,14090,8
10,14221,8
10,14483,1
10,14614,1
10,14876,3
10,15007,3
10,15400,2
10,15532,1
10,15663,1
11,3,1
11,3,1
11,3,1
11,3,1
11,117,1
11,138,1
11,142,2
11,261,1
11,276,1
11,284,1
11,288,1
11,391,1
11,419,1
11,428,1
11,544,1
11,561,1
11,577,1
11,593,1
11,667,1
11,692,1
11,708,1
11,774,1
11,798,1
11,806,3
11,815,2
11,823,8
11,831,14
11,839,53
11,847,82
11,856,128
11,864,230
11,872,356
11,880,630
11,888,1063
11,897,1663
11,905,2584
11,913,3749
11,921,5497
11,929,7382
11,937,9669
11,946,12017
11,954,14340
11,962,16382
11,970,18516
11,978,19437
11,987,20336
11,995,20742
11,1003,20570
11,1011,20084
11,1019,19142
11,1028,18351
11,1036,17030
11,1044,16054
11,1056,28688
11,1073,25041
11,1089,21406
11,1105,19204
11,1122,17250
11,1138,16053
11,1155,15187
11,1171,14776
11,1187,14370
11,1204,14496
11,1220,14685
11,1236,14622
11,1253,14579
11,1269,14471
11,1286,14060
11,1302,13489
11,1318,12640
11,1335,11859
11,1351,10942
11,1368,9838
11,1384,8752
11,1400,7999
11,1417,7156
11,1433,6247
11,1449,5545
11,1466,5304
11,1482,4794
11,1499,4488
11,1515,4389
11,1531,4037
11,1548,3878
11,1564,3738
11,1581,3497
11,1597,3417
11,1613,3194
11,1630,3037
11,1646,2900
11,1662,2725
11,1679,2550
11,1695,2455
11,1712,2069
11,1728,2058
11,1744,1938
11,1761,1658
11,1777,1565
11,1794,1429
11,1810,1323
11,1826,1268
11,1843,1167
11,1859,1109
11,1875,995
11,1892,898
11,1908,797
11,1925,782
11,1941,708
11,1957,617
11,1974,590
11,1990,574
11,2007,560
11,2023,480
11,2039,479
11,2056,480
11,2072,401
11,2088,392
11,2113,705
11,2146,639
11,2179,576
11,2211,453
11,2244,432
11,2277,356
11,2310,300
11,2342,310
11,2375,264
11,2408,253
11,2441,210
11,2473,193
11,2506,156
11,2539,128
11,2572,110
11,2605,102
11,2637,99
11,2670,75
11,2703,91
11,2736,98
11,2768,84
11,2801,64
11,2834,64
11,2867,37
11,2899,63
11,2932,42
11,2965,45
11,2998,46
11,3031,30
11,3063,43
11,3096,41
11,3129,31
11,3162,50
11,3194,51
11,3227,60
11,3260,42
11,3293,42
11,3325,32
11,3358,34
11,3391,23
11,3424,8
11,3457,22
11,3489,25
11,3522,17
11,3555,17
11,3588,16
11,3620,24
11,3653,33
11,3686,25
11,3719,8
11,3751,10
11,3784,17
11,3817,25
11,3850,26
11,3883,19
11,3915,16
11,3948,14
11,3981,11
11,4014,10
11,4046,6
11,4079,12
11,4112,10
11,4145,11
11,4177,5
11,4227,23
11,4292,30
11,4358,20
11,4423,27
11,4489,23
11,4554,19
11,4620,4
11,4685,10
11,4751,12
11,4816,15
11,4882,12
11,4947,7
11,5013,9
11,5079,16
11,5144,13
11,5210,12
11,5275,16
11,5341,8
11,5406,19
11,5472,7
11,5537,4
11,5603,5
11,5668,3
11,5734,12
11,5799,5
11,5865,4
11,5931,3
11,5996,2
11,6062,1
11,6127,1
11,6193,5
11,6258,3
11,6324,6
11,6389,5
11,6455,6
11,6520,7
11,6586,1
11,6651,2
11,6717,1
11,6782,3
11,6848,1
11,6914,1
11,7045,2
11,7110,3
11,7241,2
11,7307,3
11,7372,1
11,7700,3
11,8290,5
11,8355,3
11,8454,1
11,8585,1
11,8716,1
11,8847,1
11,9109,2
11,9502,2
11,12517,3
11,12648,12
11,12779,1
11,12910,5
11,13041,1
11,13172,5
11,13303,1
11,14483,5
11,14614,7
11,14745,2
11,14876,1
11,15007,11
11,15138,2
12,3,1
12,3,1
12,3,1
12,3,1
12,134,1
12,140,1
12,144,1
12,162,1
12,268,1
12,288,1
12,292,2
12,395,1
12,415,1
12,432,1
12,528,1
12,552,2
12,585,1
12,667,1
12,692,1
12,708,1
12,724,1
12,823,3
12,839,2
12,847,6
12,856,14
12,864,55
12,872,81
12,880,145
12,888,237
12,897,462
12,905,844
12,913,1289
12,921,2135
12,929,3167
12,937,4568
12,946,6575
12,954,8616
12,962,11011
12,970,13278
12,978,15263
12,987,17281
12,995,19012
12,1003,20030
12,1011,20621
12,1019,20633
12,1028,20477
12,1036,19977
12,1044,19447
12,1056,35157
12,1073,31281
12,1089,26892
12,1105,23242
12,1122,20582
12,1138,18618
12,1155,17168
12,1171,16027
12,1187,15286
12,1204,15079
12,1220,14742
12,1236,14851
12,1253,14848
12,1269,14740
12,1286,14281
12,1302,13590
12,1318,12988
12,1335,12234
12,1351,11496
12,1368,10465
12,1384,9395
12,1400,8352
12,1417,7515
12,1433,6565
12,1449,5989
12,1466,5292
12,1482,4857
12,1499,4446
12,1515,4183
12,1531,3946
12,1548,3764
12,1564,3615
12,1581,3560
12,1597,3334
12,1613,3112
12,1630,2934
12,1646,2812
12,1662,2701
12,1679,2589
12,1695,2426
12,1712,2103
12,1728,2063
12,1744,1739
12,1761,1635
12,1777,1464
12,1794,1354
12,1810,1247
12,1826,1107
12,1843,1032
12,1859,954
12,1875,799
12,1892,842
12,1908,851
12,1925,766
12,1941,647
12,1957,646
12,1974,559
12,1990,553
12,2007,497
12,2023,492
12,2039,484
12,2056,377
12,2072,394
12,2088,336
12,2113,662
12,2146,506
12,2179,516
12,2211,438
12,2244,402
12,2277,321
12,2310,282
12,2342,246
12,2375,208
12,2408,196
12,2441,177
12,2473,144
12,2506,116
12,2539,121
12,2572,115
12,2605,88
12,2637,86
12,2670,90
12,2703,61
12,2736,48
12,2768,49
12,2801,48
12,2834,39
12,2867,51
12,2899,33
12,2932,40
12,2965,51
12,2998,45
12,3031,36
12,3063,35
12,3096,65
12,3129,32
12,3162,29
12,3194,32
12,3227,22
12,3260,27
