log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
9,0,3719,5013,6193,8454,11206,13959,16908,20578,26607,39583,54788,65798,87556,105381,471859,497025,526385,1285.158458
10,0,3751,5079,6258,8585,11206,14221,17170,20578,25821,38010,53215,64225,82313,90701,113770,147849,181403,1348.406202
11,0,3719,4882,5996,8290,10813,13697,16711,20054,25821,38010,53739,65273,88604,112721,425721,467664,513802,1302.426862
12,0,3981,5472,6782,9240,11862,14876,17956,21889,28442,39583,55836,67633,106430,154140,206569,225443,240123,1237.856169
13,0,3948,5341,6586,8978,11862,15007,18219,21889,27394,39583,56360,69730,145752,250609,392167,421527,459276,1178.774858
14,0,4620,6193,7569,10158,13041,16908,20316,23986,28966,40108,56885,69730,158334,252706,541065,566231,591396,1115.566509
15,0,5275,7307,8847,11599,14614,18219,21626,25296,30277,40632,57933,70778,191889,492830,616562,666894,683671,1014.248144
16,0,13172,15925,17694,20054,22151,24248,26083,27918,30015,32899,37486,42205,60030,106430,371195,400556,408944,1130.740284
