log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
9,0,921,978,1028,1138,1286,1482,1712,1990,2310,2801,3555,4358,6193,7110,10420,12386,17694,13572.080931
10,0,921,987,1036,1138,1286,1482,1712,1974,2310,2768,3522,4227,5996,6782,8847,10027,13959,13695.276824
11,0,937,995,1044,1155,1302,1499,1712,1974,2277,2736,3457,4227,5931,6717,8978,10551,15532,13746.50845
12,0,954,1011,1073,1171,1318,1515,1728,1990,2310,2736,3489,4227,6062,7045,12255,15532,24248,13569.581014
13,0,1073,1155,1220,1335,1466,1646,1843,2072,2375,2768,3424,4079,5537,6193,7766,8454,10027,13183.060565
14,0,1368,1515,1630,1777,1892,2007,2113,2244,2441,2703,3194,3751,5079,5668,7897,9895,15794,12132.062265
15,0,3457,3817,3915,4046,4112,4177,4292,4358,4423,4554,4751,4947,5865,6914,9240,9895,11862,6483.217226
16,0,7569,8028,8159,8290,8454,8585,8716,8716,8978,9109,9502,9764,10551,10944,12648,21102,39583,3211.159628
9,0,913,978,1019,1122,1269,1482,1712,1974,2310,2768,3555,4292,6193,7176,10289,12517,18481,13634.745508
10,0,913,978,1028,1138,1269,1482,1712,1974,2310,2736,3489,4227,6062,6848,8585,9633,12124,13752.541582
11,0,937,995,1056,1155,1302,1499,1728,1974,2310,2768,3489,4227,5931,6717,8847,10551,18743,13673.410886
12,0,954,1011,1056,1171,1318,1515,1728,1990,2310,2768,3489,4227,6062,7045,11730,16056,25821,13537.548748
13,0,1056,1138,1204,1318,1466,1630,1826,2056,2342,2768,3424,4046,5472,6127,7569,8159,9371,13264.757841
14,0,1302,1499,1613,1761,1875,1990,2088,2211,2408,2670,3162,3686,4947,5603,8028,10551,16908,12272.557581
15,0,3424,3817,3915,4014,4112,4177,4227,4358,4423,4554,4751,4947,5734,6389,8847,10027,12124,6505.016499
16,0,7634,7962,8093,8224,8355,8454,8585,8585,8716,8978,9240,9371,10027,10289,11599,14090,21102,3260.582628
9,0,921,978,1028,1122,1286,1482,1712,1974,2310,2768,3588,4358,6258,7110,10158,12255,18481,13575.914136
10,0,921,987,1036,1138,1286,1482,1712,1974,2310,2768,3522,4227,5996,6782,8847,9895,13303,13718.109396
11,0,921,987,1036,1138,1286,1482,1712,1974,2277,2736,3489,4227,5931,6782,8847,10158,15663,13767.641079
