,9,10,11,12,13,14,15,16
0,6786,13695,27493,54278,105464,194112,207462,205514
1,6817,13752,27346,54150,106118,196360,208160,208677
2,6787,13718,27535,54218,105766,195925,204579,207698
3,6783,13726,27482,54322,105851,196029,207075,208383
4,6766,13627,27403,53789,105871,194947,206497,206717
5,6792,13649,27321,54157,105788,194492,207988,208494
6,6771,13699,27425,53857,105938,194739,209315,208505
7,6813,13738,27387,54123,106302,195126,209511,206905
8,6789,13697,27409,54242,105845,194960,207422,208677
9,6795,13714,27438,54265,106403,195325,207661,208626
10,6776,13700,27507,54216,105856,196846,208282,207124
11,6785,13718,27417,54252,106326,195536,206157,209362
12,6800,13616,27351,54046,105471,194584,207441,205239
13,6806,13684,27672,54149,106115,195590,208870,208997
14,6775,13736,27390,53970,106382,194856,208428,207261
15,6787,13659,27326,53942,105386,195976,204236,207856
16,6805,13713,27495,54326,106898,195377,209100,209179
17,6750,13707,27380,54133,106152,195419,206137,207092
18,6781,13640,27363,54144,105688,194365,205548,208786
19,6788,13600,27396,53882,105734,194228,206339,207611
20,6767,13631,27373,53968,105867,194696,208848,208010
21,6786,13754,27405,54123,106095,196347,208873,208621
22,6820,13781,27448,54298,106846,195281,208587,206870
23,6761,13634,27412,54071,106164,194458,207384,208470
24,6780,13668,27485,53946,105797,194011,208111,209279
25,6780,13607,27407,54116,105427,194444,206369,208494
26,6774,13692,27328,54093,105652,194363,207791,208362
27,6795,13671,27290,53992,106040,195413,206687,207958
28,6771,13619,27317,54154,105877,194751,206687,208223
29,6802,13728,27388,54144,105814,195598,206316,208479
30,6760,13707,27341,54070,105401,194272,205971,208146
31,6771,13682,27508,54075,105991,196231,209484,208749
