log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
9,0,4227,5472,6324,7897,10158,13172,16318,18743,20578,23199,25821,28442,35913,47448,204472,238026,248512,1935.407575
10,0,4358,5734,6520,7831,8978,10158,11599,13434,15400,17170,20316,22675,32112,53739,261095,534773,683671,2329.779436
11,0,3817,5275,6258,7897,9764,12124,15138,17694,19529,21626,24510,26869,32374,38010,58982,62652,68681,2086.436613
12,0,4079,5603,6717,8978,11862,15532,18219,20054,21889,23986,27131,29753,38010,57933,179306,185597,227540,1782.856381
13,0,4423,6062,7176,9109,11337,13959,17170,20316,22675,24772,28180,31064,41156,57933,252706,517996,692060,1749.258803
14,0,4947,6914,8290,10682,13303,16187,19267,22413,24772,27656,30801,34340,53739,87556,341835,509607,534773,1531.50393
15,0,5931,8454,10289,12910,15400,17956,20840,24510,27656,31850,38535,44302,82313,333447,534773,583008,692060,1235.317632
16,0,16580,18481,19529,21889,24510,27131,29229,31064,33161,37486,42205,48496,84410,106430,135266,154140,156237,1029.397077
