log2_bs,clat,freq
9,6717440,275
9,6782976,272
9,6848512,259
9,6914048,280
9,6979584,221
9,7045120,219
9,7110656,211
9,7176192,188
9,7241728,196
9,7307264,183
9,7372800,146
9,7438336,158
9,7503872,142
9,7569408,161
9,7634944,131
9,7700480,111
9,7766016,116
9,7831552,135
9,7897088,118
9,7962624,128
9,8028160,113
9,8093696,102
9,8159232,100
9,8224768,86
9,8290304,85
9,8355840,90
9,8454144,182
9,8585216,151
9,8716288,153
9,8847360,124
9,8978432,125
9,9109504,124
9,9240576,95
9,9371648,96
9,9502720,92
9,9633792,79
9,9764864,58
9,9895936,62
9,10027008,74
9,10158080,73
9,10289152,67
9,10420224,66
9,10551296,62
9,10682368,55
9,10813440,37
9,10944512,57
9,11075584,46
9,11206656,36
9,11337728,41
9,11468800,37
9,11599872,36
9,11730944,36
9,11862016,33
9,11993088,17
9,12124160,34
9,12255232,28
9,12386304,27
9,12517376,19
9,12648448,30
9,12779520,24
9,12910592,13
9,13041664,24
9,13172736,18
9,13303808,32
9,13434880,18
9,13565952,25
9,13697024,14
9,13828096,11
9,13959168,18
9,14090240,15
9,14221312,12
9,14352384,15
9,14483456,16
9,14614528,8
9,14745600,14
9,14876672,12
9,15007744,13
9,15138816,10
9,15269888,17
9,15400960,18
9,15532032,16
9,15663104,16
9,15794176,18
9,15925248,18
9,16056320,14
9,16187392,17
9,16318464,13
9,16449536,10
9,16580608,12
9,16711680,18
9,16908288,26
9,17170432,33
9,17432576,21
9,17694720,29
9,17956864,14
9,18219008,27
9,18481152,31
9,18743296,33
9,19005440,24
9,19267584,34
9,19529728,32
9,19791872,23
9,20054016,32
9,20316160,23
9,20578304,26
9,20840448,19
9,21102592,25
9,21364736,20
9,21626880,26
9,21889024,22
9,22151168,26
9,22413312,19
9,22675456,28
9,22937600,9
9,23199744,19
9,23461888,32
9,23724032,20
9,23986176,23
9,24248320,19
9,24510464,33
9,24772608,26
9,25034752,25
9,25296896,27
9,25559040,24
9,25821184,23
9,26083328,20
9,26345472,15
9,26607616,24
9,26869760,19
9,27131904,31
9,27394048,16
9,27656192,17
9,27918336,21
9,28180480,18
9,28442624,16
9,28704768,22
9,28966912,20
9,29229056,23
9,29491200,25
9,29753344,19
9,30015488,26
9,30277632,18
9,30539776,23
9,30801920,20
9,31064064,17
9,31326208,17
9,31588352,21
9,31850496,29
9,32112640,18
9,32374784,24
9,32636928,13
9,32899072,17
9,33161216,16
9,33423360,15
9,33816576,29
9,34340864,30
9,34865152,31
9,35389440,30
9,35913728,32
9,36438016,26
9,36962304,21
9,37486592,23
9,38010880,28
9,38535168,36
9,39059456,38
9,39583744,29
9,40108032,15
9,40632320,26
9,41156608,26
9,41680896,19
9,42205184,19
9,42729472,18
9,43253760,10
9,43778048,24
9,44302336,19
9,44826624,23
9,45350912,24
9,45875200,22
9,46399488,15
9,46923776,17
9,47448064,22
9,47972352,20
9,48496640,17
9,49020928,17
9,49545216,16
9,50069504,11
9,50593792,17
9,51118080,13
9,51642368,11
9,52166656,13
9,52690944,4
9,53215232,9
9,53739520,8
9,54263808,13
9,54788096,17
9,55312384,7
9,55836672,4
9,56360960,10
9,56885248,10
9,57409536,7
9,57933824,13
9,58458112,14
9,58982400,18
9,59506688,5
9,60030976,12
9,60555264,10
9,61079552,11
9,61603840,8
9,62128128,10
9,62652416,8
9,63176704,11
9,63700992,14
9,64225280,13
9,64749568,6
9,65273856,14
9,65798144,8
9,66322432,14
9,66846720,13
9,67633152,17
9,68681728,18
9,69730304,18
9,70778880,18
9,71827456,23
9,72876032,30
9,73924608,20
9,74973184,21
9,76021760,21
9,77070336,8
9,78118912,17
9,79167488,11
9,80216064,7
9,81264640,8
9,82313216,13
9,83361792,11
9,84410368,10
9,85458944,12
9,86507520,9
9,87556096,10
9,88604672,11
9,89653248,14
9,90701824,6
9,91750400,5
9,92798976,11
9,93847552,6
9,94896128,7
9,95944704,8
9,96993280,6
9,98041856,7
9,99090432,11
9,100139008,8
9,101187584,12
9,102236160,14
9,103284736,9
9,104333312,6
