log2_bs,clat,freq
9,51642,20
9,52166,22
9,52690,25
9,53215,24
9,53739,31
9,54263,13
9,54788,24
9,55312,11
9,55836,21
9,56360,22
9,56885,21
9,57409,22
9,57933,19
9,58458,13
9,58982,19
9,59506,11
9,60030,18
9,60555,15
9,61079,12
9,61603,12
9,62128,8
9,62652,12
9,63176,14
9,63700,15
9,64225,10
9,64749,10
9,65273,10
9,65798,15
9,66322,16
9,66846,11
9,67633,29
9,68681,22
9,69730,23
9,70778,16
9,71827,13
9,72876,21
9,73924,17
9,74973,22
9,76021,17
9,77070,18
9,78118,13
9,79167,13
9,80216,11
9,81264,7
9,82313,7
9,83361,14
9,84410,15
9,85458,11
9,86507,9
9,87556,7
9,88604,12
9,89653,18
9,90701,10
9,91750,9
9,92798,3
9,93847,10
9,94896,2
9,95944,4
9,96993,10
9,98041,5
9,99090,9
9,100139,8
9,101187,6
9,102236,9
9,103284,4
9,104333,9
9,105381,3
9,106430,12
9,107479,3
9,108527,10
9,109576,9
9,110624,3
9,111673,6
9,112721,10
9,113770,7
9,114819,4
9,115867,7
9,116916,14
9,117964,5
9,119013,2
9,120061,4
9,121110,1
9,122159,7
9,123207,8
9,124256,11
9,125304,7
9,126353,3
9,127401,8
9,128450,5
9,129499,8
9,130547,6
9,131596,4
9,132644,2
9,133693,7
9,135266,8
9,137363,15
9,139460,10
9,141557,8
9,143654,5
9,145752,6
9,147849,4
9,149946,7
9,152043,7
9,154140,7
9,156237,5
9,158334,8
9,160432,3
9,162529,10
9,164626,11
9,166723,13
9,168820,7
9,170917,6
9,173015,7
9,175112,3
9,177209,5
9,179306,8
9,181403,9
9,183500,3
9,185597,5
9,187695,10
9,189792,4
9,191889,4
9,193986,4
9,196083,7
9,198180,9
9,200278,5
9,202375,6
9,204472,6
9,206569,2
9,208666,10
9,210763,3
9,212860,8
9,214958,5
9,217055,4
9,219152,4
9,221249,1
9,223346,1
9,225443,2
9,231735,8
9,233832,4
9,235929,3
9,238026,1
9,242221,6
9,244318,3
9,246415,2
9,248512,4
9,250609,6
9,252706,4
9,254803,5
9,256901,1
9,258998,7
9,261095,3
9,263192,2
9,265289,6
9,267386,6
9,270532,4
9,274726,11
9,278921,8
9,283115,16
9,287309,6
9,291504,6
9,295698,9
9,299892,6
9,304087,5
9,308281,4
9,316669,2
9,325058,4
9,329252,6
9,333447,7
9,337641,7
9,341835,3
9,346030,7
9,350224,4
9,354418,2
9,358612,1
9,362807,1
9,367001,1
9,371195,3
9,375390,1
9,383778,4
9,387973,1
9,392167,5
9,396361,3
9,400556,7
9,404750,4
9,408944,6
9,413138,4
9,417333,1
9,421527,2
9,425721,3
9,429916,1
9,434110,5
9,438304,3
9,442499,4
9,446693,3
9,450887,1
9,455081,2
9,459276,3
9,463470,2
9,467664,1
9,480247,1
9,484442,2
9,488636,1
9,497025,2
9,505413,1
9,513802,2
9,526385,1
9,530579,2
9,541065,2
9,549453,2
9,557842,1
9,566231,1
9,583008,1
10,4,1
10,5,1
10,5,1
10,5,1
10,333,1
10,399,1
10,415,1
10,444,2
10,452,2
10,456,2
10,460,2
10,464,1
10,468,4
10,473,2
10,477,11
10,481,5
10,485,7
10,489,12
10,493,11
10,497,15
10,501,13
10,505,15
10,509,20
10,514,22
10,518,19
10,522,23
10,528,37
10,536,63
10,544,47
10,552,91
10,561,87
10,569,121
10,577,132
10,585,128
10,593,142
10,602,145
10,610,157
10,618,178
10,626,163
10,634,180
10,643,200
10,651,210
10,659,241
10,667,248
10,675,297
10,684,317
10,692,349
10,700,397
10,708,438
10,716,517
10,724,544
10,733,563
10,741,661
10,749,777
10,757,772
10,765,815
10,774,952
10,782,1042
10,790,1090
10,798,1217
10,806,1330
10,815,1400
10,823,1467
10,831,1601
10,839,1640
10,847,1781
10,856,1817
10,864,1812
10,872,1863
10,880,1919
10,888,1930
10,897,1973
10,905,2045
10,913,2013
10,921,2011
10,929,2069
10,937,2169
10,946,2044
10,954,2121
10,962,2103
10,970,2066
10,978,2097
10,987,2092
10,995,2169
10,1003,2067
10,1011,2006
10,1019,2073
10,1028,2054
10,1036,2084
10,1044,2041
10,1056,4056
10,1073,4177
10,1089,4040
10,1105,4290
10,1122,4169
10,1138,4305
10,1155,4208
10,1171,4158
10,1187,4096
10,1204,4165
10,1220,4061
10,1236,4107
10,1253,3904
10,1269,3942
10,1286,3842
10,1302,3880
10,1318,3810
10,1335,3717
10,1351,3648
10,1368,3685
10,1384,3547
10,1400,3392
10,1417,3326
10,1433,3282
10,1449,3208
10,1466,3066
10,1482,3004
10,1499,2957
10,1515,2818
10,1531,2763
10,1548,2664
10,1564,2429
10,1581,2561
10,1597,2422
10,1613,2412
10,1630,2322
10,1646,2181
10,1662,2217
10,1679,2213
10,1695,2124
10,1712,2093
10,1728,2093
10,1744,2052
10,1761,1978
10,1777,1984
10,1794,1970
10,1810,2034
10,1826,1954
10,1843,1905
10,1859,1891
10,1875,1903
10,1892,1883
10,1908,1940
10,1925,1836
10,1941,1945
10,1957,1950
10,1974,1903
10,1990,1797
10,2007,1984
10,2023,1960
10,2039,1983
10,2056,1996
10,2072,1963
10,2088,2053
10,2113,3936
10,2146,3924
10,2179,4096
10,2211,4043
10,2244,4180
10,2277,4159
10,2310,4117
10,2342,4054
10,2375,4166
10,2408,3966
10,2441,4172
10,2473,3874
10,2506,4036
10,2539,3751
10,2572,3839
10,2605,3612
10,2637,3761
10,2670,3484
10,2703,3543
10,2736,3512
10,2768,3505
10,2801,3308
10,2834,3186
10,2867,3165
10,2899,2988
10,2932,2987
10,2965,2840
10,2998,2908
10,3031,2620
10,3063,2711
10,3096,2513
10,3129,2617
10,3162,2314
10,3194,2400
10,3227,2186
10,3260,2221
10,3293,2052
10,3325,2002
10,3358,1935
10,3391,1798
10,3424,1748
10,3457,1777
10,3489,1684
10,3522,1599
10,3555,1474
10,3588,1385
10,3620,1444
10,3653,1266
10,3686,1250
10,3719,1121
10,3751,1089
10,3784,1010
10,3817,1012
10,3850,907
10,3883,851
10,3915,771
10,3948,755
10,3981,700
10,4014,634
10,4046,611
10,4079,561
10,4112,533
10,4145,501
10,4177,457
10,4227,832
10,4292,749
10,4358,678
10,4423,581
10,4489,517
10,4554,537
10,4620,536
10,4685,485
10,4751,497
10,4816,517
10,4882,481
10,4947,483
10,5013,453
10,5079,460
10,5144,441
10,5210,407
10,5275,323
10,5341,301
10,5406,265
10,5472,200
10,5537,187
10,5603,171
10,5668,156
10,5734,122
10,5799,113
10,5865,75
10,5931,96
10,5996,88
10,6062,102
10,6127,80
10,6193,80
10,6258,82
10,6324,77
10,6389,90
10,6455,82
10,6520,75
10,6586,72
10,6651,58
10,6717,71
10,6782,63
10,6848,41
10,6914,32
10,6979,25
10,7045,30
10,7110,25
10,7176,17
10,7241,16
10,7307,14
10,7372,14
10,7438,18
10,7503,19
10,7569,11
10,7634,14
10,7700,8
10,7766,2
10,7831,12
10,7897,4
10,7962,9
10,8028,4
10,8093,7
10,8159,6
10,8224,10
