log2_bs,0.0,1.0,5.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,95.0,99.0,99.5,99.9,99.95,99.99,iops
9,0,1581,1728,1794,1908,2007,2113,2244,2441,2801,3293,5275,6324,8716,9633,11862,12910,16908,9825.739142
10,0,1466,1581,1646,1744,1826,1925,2056,2277,2670,3162,5013,6127,8224,9240,12124,13041,918552,9470.335311
11,0,1302,1384,1433,1499,1548,1613,1695,1941,2375,2834,3981,5079,6914,7569,11468,12779,566231,11387.053765
12,0,798,847,880,913,946,970,995,1028,1056,1089,1155,1220,1433,1761,3489,4685,15138,25026.39912
13,0,839,888,913,954,978,1003,1036,1056,1089,1122,1187,1253,1630,2310,5144,8585,400556,20877.704077
14,0,913,970,1003,1036,1073,1089,1122,1155,1187,1253,1417,2072,2834,3391,6782,10813,214958,18782.773908
15,0,1056,1171,1204,1253,1302,1351,1400,1482,1597,2023,3096,3784,5406,6389,11599,12910,94896,14271.548563
16,0,1286,1630,1794,1957,2072,2179,2375,2768,3489,4227,5210,5996,8290,9502,13959,15138,876609,8549.181694
9,0,1564,1712,1777,1892,1990,2088,2211,2408,2768,3260,5275,6324,8585,9633,11993,12779,15925,9893.636879
10,0,1466,1581,1646,1744,1826,1925,2056,2277,2637,3129,5013,6062,8159,9240,11468,12910,291504,9535.182161
11,0,1302,1384,1433,1499,1548,1597,1695,1925,2375,2801,3948,5013,6914,7700,11468,12910,438304,11457.418086
12,0,790,839,872,905,937,962,987,1019,1056,1089,1155,1220,1417,1744,3588,4882,13303,25140.967108
13,0,831,880,913,946,970,1003,1028,1056,1089,1122,1187,1253,1597,2277,5341,8224,400556,21035.832139
14,0,905,962,995,1028,1056,1089,1105,1138,1187,1236,1384,2072,2834,3325,6848,10813,15007,18939.510082
15,0,1056,1171,1220,1269,1318,1368,1433,1499,1613,2039,3096,3817,5406,6389,11862,12910,94896,14152.461585
16,0,1302,1646,1794,1957,2072,2244,2473,2899,3588,4358,5275,6062,8454,9764,14221,15532,633339,8383.407773
9,0,1581,1728,1794,1908,2007,2113,2244,2473,2801,3293,5275,6324,8585,9764,12124,12910,16056,9791.273624
10,0,1482,1597,1662,1744,1826,1925,2039,2244,2637,3129,5013,6062,8093,9371,11862,13172,1002438,9515.082831
11,0,1318,1400,1449,1515,1564,1613,1712,1925,2375,2834,3948,5013,6979,7700,11730,13828,476053,11356.588114
12,0,815,864,888,929,954,987,1011,1036,1073,1105,1171,1236,1449,1761,3588,4620,13959,24643.711876
13,0,847,897,921,954,987,1011,1036,1056,1089,1138,1204,1269,1613,2342,5275,8159,14221,20818.372721
14,0,913,970,1003,1044,1073,1105,1122,1155,1187,1253,1417,2113,2834,3424,6782,10682,14876,18720.009333
15,0,1056,1171,1204,1269,1318,1368,1417,1499,1613,2007,3096,3784,5341,6258,11993,13041,166723,14198.160061
16,0,1302,1630,1794,1957,2072,2244,2441,2867,3555,4358,5275,6062,8355,9502,14090,15663,541065,8421.159613
9,0,1564,1695,1777,1892,1974,2072,2211,2408,2768,3260,5210,6324,8585,9633,11599,12648,15925,9927.435752
10,0,1466,1581,1646,1744,1826,1925,2039,2277,2670,3129,5013,6062,8159,9371,11599,12910,918552,9541.481951
11,0,1302,1384,1433,1499,1548,1597,1695,1925,2375,2834,3948,5079,6914,7700,11599,12910,476053,11409.40604
12,0,790,839,872,905,937,962,987,1019,1044,1089,1155,1220,1417,1744,3489,4489,12910,25224.09253
13,0,839,888,913,946,978,1003,1028,1056,1089,1122,1187,1253,1597,2277,5472,8585,379584,21031.95921
14,0,905,962,987,1028,1056,1089,1105,1138,1171,1236,1400,2072,2801,3293,6979,10813,442499,18996.46702
15,0,1036,1138,1187,1236,1286,1335,1400,1466,1581,1990,3063,3784,5406,6324,11468,12910,99090,14429.319023
16,0,1269,1597,1761,1908,2023,2146,2342,2703,3424,4227,5144,5931,8290,9502,13697,14483,549453,8685.210493
9,0,1597,1728,1810,1908,2007,2113,2244,2441,2834,3293,5341,6389,8585,9633,11862,12648,16187,9789.480701
10,0,1499,1597,1679,1761,1843,1941,2056,2277,2670,3162,5079,6062,8093,9240,11862,13041,675282,9454.218193
11,0,1318,1400,1449,1515,1564,1630,1728,1974,2408,2867,4046,5079,6979,7766,11599,13697,476053,11254.9915
12,0,806,856,888,921,954,978,1003,1028,1056,1105,1171,1236,1433,1810,3522,4947,14352,24859.90467
13,0,856,905,929,970,995,1019,1044,1073,1105,1138,1204,1269,1646,2375,5799,8847,400556,20614.112863
14,0,929,987,1019,1056,1089,1105,1138,1171,1204,1269,1433,2113,2867,3424,6914,10944,93847,18490.916969
15,0,1073,1171,1220,1269,1318,1368,1417,1499,1613,2023,3096,3817,5406,6324,11599,12648,189792,14175.660811
16,0,1286,1597,1777,1941,2056,2179,2375,2736,3457,4227,5144,5931,8159,9502,13697,14745,316669,8613.579547
9,0,1581,1712,1794,1908,2007,2113,2244,2441,2834,3293,5341,6389,8585,9764,11730,12648,16580,9787.640412
10,0,1466,1581,1646,1728,1810,1908,2023,2244,2637,3129,5013,6062,8028,9240,11993,13303,1044381,9536.730885
11,0,1302,1400,1433,1499,1548,1613,1695,1925,2375,2834,3948,5079,6914,7634,11206,12386,187695,11363.042464
12,0,790,839,872,905,937,962,987,1019,1044,1089,1155,1220,1417,1744,3588,4816,13303,25204.472737
13,0,839,888,913,954,978,1003,1028,1056,1089,1122,1187,1253,1613,2277,5537,8716,413138,20935.902137
14,0,913,962,995,1028,1056,1089,1122,1155,1187,1236,1400,2072,2834,3358,6914,10813,214958,18877.845549
15,0,1056,1155,1204,1253,1302,1351,1400,1466,1581,1990,3063,3784,5341,6193,11599,12779,320864,14382.453918
16,0,1269,1597,1761,1925,2039,2179,2375,2768,3457,4227,5144,5996,8290,9633,13959,15007,541065,8594.680177
9,0,1548,1695,1777,1892,1974,2088,2211,2408,2768,3260,5210,6324,8585,9633,11862,12648,15400,9915.569481
10,0,1466,1564,1630,1728,1810,1908,2023,2244,2637,3129,5013,6062,8159,9371,11993,14352,1027604,9597.380087
11,0,1302,1384,1433,1499,1548,1597,1679,1925,2375,2834,3915,5013,6848,7700,11337,12648,480247,11463.851205
12,0,798,847,880,913,946,970,995,1028,1056,1105,1155,1220,1433,1744,3489,4423,14352,24998.80004
13,0,831,880,913,946,978,1003,1028,1056,1089,1122,1187,1253,1695,2342,5603,8978,599785,20980.733976
14,0,913,962,995,1028,1056,1089,1105,1138,1187,1236,1400,2088,2801,3358,7110,10944,15007,18922.269258
15,0,1056,1155,1204,1253,1302,1351,1417,1482,1597,2007,3096,3784,5406,6389,11206,12779,21102,14271.424286
16,0,1269,1613,1777,1941,2056,2179,2408,2801,3489,4292,5144,5996,8290,9502,13697,14745,534773,8549.981667
9,0,1581,1712,1794,1908,1990,2113,2244,2441,2801,3293,5275,6324,8716,9764,11862,12910,15794,9838.405386
10,0,1482,1581,1646,1744,1826,1925,2056,2277,2670,3162,5013,6062,8159,9371,11993,13041,16449,9492.550248
11,0,1335,1417,1449,1515,1564,1630,1728,1974,2408,2867,4014,5079,6979,7766,11599,12910,488636,11220.725976
12,0,815,864,888,929,954,987,1011,1036,1073,1105,1171,1236,1449,1777,3588,4816,13172,24669.87735
13,0,856,905,929,962,995,1019,1044,1073,1105,1138,1204,1269,1646,2375,5472,8585,299892,20637.31209
14,0,921,978,1003,1044,1073,1105,1122,1155,1204,1253,1417,2088,2834,3358,6520,10813,14876,18679.710676
15,0,1073,1171,1204,1269,1318,1368,1417,1499,1613,2023,3096,3784,5406,6324,11468,12779,16711,14169.19436
16,0,1302,1646,1810,1957,2088,2211,2408,2834,3522,4292,5210,5996,8290,9764,14221,15400,534773,8466.137848
